chapter_id,date,sentence,neutral,positive,negative
ch6,Octobre 1666,It would not be kind to tie Minette.,0,0,0
ch8,Decembre 1666,The fur around them had receded.,0,0,0
ch8,Decembre 1666,I will say a prayer for Monsieur Aubry before I sleep.,0,0,0
ch8,Decembre 1666,"Perhaps I have a cold.” We walked back in companionable silence, although he coughed now and again.",0,0,0
ch12,Avril 1667,I felt all the blood draining from my face.,0,0,0
ch12,Avril 1667,"Sottise came home, I thank 
le bon Dieu
.",0,0,0
ch2,Juin 1666,Perhaps another day.,0,0,0
ch10,Février 1667,He had one this evening as we sat near the fire.,0,0,0
ch2,Juin 1666,It groans and creaks all around me.,0,0,0
ch12,Avril 1667,"Does she not, Papa?” Later, when the rain stopped and the men came back into the house, Jean and I stood alone outside to take the air.",0,0,0
ch1,Mai 1666,Monsieur Lecôté has expressed his regrets at the death of Papa.,0,0,0
ch4,Août 1666,Catherine was tall.,0,0,0
ch3,Juillet 1666,It was extremely hard to keep my balance.,0,0,0
ch6,Octobre 1666,"It amounted to nothing, I said.",0,0,0
ch2,Juin 1666,"The horses stamped and blew and one rolled his big brown eye back at me as if to say, “Get in, girl.",0,0,0
ch12,Avril 1667,"Some are venturing out to inspect the fields they will soon begin to plough, and some are simply out for the pleasure of it.",0,0,0
ch4,Août 1666,"Séraphin says the whales can be eaten, but the balls missed their targets.",0,0,0
ch12,Avril 1667,"After mass Kateri chose a grey kitten and named it 
Kanon’tinekens
, which means milkweed in Mohawk.",0,0,0
ch2,Juin 1666,"Madeleine had best be taking care of that garden properly, and so had the person who buys our house.",0,0,0
ch8,Decembre 1666,I loathe blushing nearly as much as I hate to cry.,0,0,0
ch5,Septembre 1666,"No one was able to understand what the Indians said, but their intent was clear.",0,0,0
ch2,Juin 1666,"I closed my eyes, said a prayer for bravery and swirled my cloak over my shoulders.",0,0,0
ch5,Septembre 1666,"I cannot help but wonder if Madame Laurent and the Maries gave off wearing their 
corps
.",0,0,0
ch5,Septembre 1666,I can count on you for bringing cheer into my day.,0,0,0
ch8,Decembre 1666,Perhaps his visit to the Mohawks had done him good.,0,0,0
ch9,Janvier 1667,"Although it is never a good idea to bathe too often, especially in winter, I washed my hair and my entire body when I returned home.",0,0,0
ch5,Septembre 1666,"Monsieur Deschamps, Madame Laurent and the Maries were already standing near the water.",0,0,0
ch10,Février 1667,"I had given him my answer, I reminded him.",0,0,0
ch11,Mars 1667,I pray that she and her husband will be safe.,0,0,0
ch2,Juin 1666,There were pears and slices of lemon.,0,0,0
ch12,Avril 1667,"Marie who never speaks has agreed to marry the widower, Monsieur Lespérance, who is a carpenter.",0,0,0
ch3,Juillet 1666,"Catherine continues to be seasick, as do most of the others.",0,0,0
ch12,Avril 1667,"Most pleasant, I agreed, but it was not simply the clean air.",0,0,0
ch5,Septembre 1666,Even Marie with the missing front tooth was particularly lovely.,0,0,0
ch6,Octobre 1666,ce même soir I have had the talk with Tante Barbe.,0,0,0
ch6,Octobre 1666,They were so excited.,0,0,0
ch8,Decembre 1666,"We could meet outside the church, I suggested.",0,0,0
ch5,Septembre 1666,I could see rows of cabbages and vines bearing squash.,0,0,0
ch12,Avril 1667,I can nearly understand her desire to wander.,0,0,0
ch4,Août 1666,"No ice mountains have been sighted, either.",0,0,0
ch5,Septembre 1666,I picked Minette up so that she could see it.,0,0,0
ch10,Février 1667,Tonight Jean told Tante Barbe that I managed to nick the gourd today with a pistol ball.,0,0,0
ch3,Juillet 1666,I wiped her face with a damp cloth.,0,0,0
ch7,Novembre 1666,"We baked, as we do every day.",0,0,0
ch3,Juillet 1666,Catherine could not stop vomiting.,0,0,0
ch7,Novembre 1666,The good pewter service is kept for special occasions.,0,0,0
ch6,Octobre 1666,"I can always use another pair of willing hands.” With a sniff she added, “I will arrange it with this Monsieur Deschamps.",0,0,0
ch8,Decembre 1666,Surely they hold marriage to be sacred in their own manner.,0,0,0
ch13,Mai 1667,I know they would have approved.,0,0,0
ch8,Decembre 1666,She smiled at that.,0,0,0
ch11,Mars 1667,"It froze upon the trees, turning them all silvery.",0,0,0
ch9,Janvier 1667,"“Oh, Hélène,” she cried.",0,0,0
ch1,Mai 1666,Had Maman put it there?,0,0,0
ch13,Mai 1667,"When it is a nymph, it spends months in the darkness, deep under the water of a pond.",0,0,0
ch2,Juin 1666,It is better than what the other girls face.,0,0,0
ch13,Mai 1667,"I bless Tante Barbe, for she said nothing and I have truly been neglecting my work.",0,0,0
ch7,Novembre 1666,"A man was in deep conversation with the proprietor, who held a shiny new musket.",0,0,0
ch5,Septembre 1666,I suppose that when one is looking for a husband it is important to look appealing at all times.,0,0,0
ch6,Octobre 1666,For very bad stains the cloth might need to be soaked in sour milk for a week or so first.,0,0,0
ch4,Août 1666,"I do hope that he will not be heartbroken, though I fear he will.",0,0,0
ch5,Septembre 1666,The fact that the church was a small and simple thing built to withstand any sort of attack did not seem to matter at all.,0,0,0
ch6,Octobre 1666,"He was not here, nor was his father, I learned, and so I asked to speak to his mother.",0,0,0
ch6,Octobre 1666,“Who was she?” asked Armand’s wife in confusion.,0,0,0
ch6,Octobre 1666,I had never thought for a minute that I might become anyone’s apprentice.,0,0,0
ch9,Janvier 1667,"It seemed that coureurs had arrived from Québec, though it was late in the season.",0,0,0
ch8,Decembre 1666,"I have a touch of illness, mademoiselle, but if I am well, then, 
oui
, I will attend mass with you,” he said tiredly.",0,0,0
ch4,Août 1666,"Once, at home, there would have been a small celebration after mass, and a special meal as well.",0,0,0
ch2,Juin 1666,"Her father, Monsieur Jean Aubry, is a gunsmith who keeps a shop in Montréal.",0,0,0
ch3,Juillet 1666,They were sticky and crusted.,0,0,0
ch6,Octobre 1666,"“Again you do well, mademoiselle,” he said after a moment.",0,0,0
ch3,Juillet 1666,"Catherine is very ill, and there is nothing at all I can do so soothe her.",0,0,0
ch7,Novembre 1666,He must not be too fond of his own hair.” I could feel Kateri trembling as we left the shop.,0,0,0
ch5,Septembre 1666,"His arm was around Kateri, who shivered as I did.",0,0,0
ch10,Février 1667,“We weighed it down with rocks.,0,0,0
ch3,Juillet 1666,Monsieur Aubry is correct.,0,0,0
ch3,Juillet 1666,Minette caught a rat today.,0,0,0
ch2,Juin 1666,"Catherine is asleep next to me here in our room at the inn, where we have stopped for the night.",0,0,0
ch3,Juillet 1666,"Alone in our cabin, I cried tonight at last.",0,0,0
ch5,Septembre 1666,"The Maries insisted that they could squeeze together and make themselves very small, but they were ignored.",0,0,0
ch4,Août 1666,“You distress Mademoiselle St. Onge.,0,0,0
ch6,Octobre 1666,"“They call themselves 
Kanienkehaka
, the People of the Flint.",0,0,0
ch10,Février 1667,I now know how to load and prime the pistol.,0,0,0
ch6,Octobre 1666,He would journey to the Mohawk village of his wife’s family.,0,0,0
ch12,Avril 1667,"“You look different tonight, Mademoiselle St. Onge.",0,0,0
ch9,Janvier 1667,"“There is not much yet, but they say it will be thick in time.” He told me that Marie with the mole beside her mouth, that is, Madame Ouellette, came into the town with her husband a few days ago.",0,0,0
ch5,Septembre 1666,"One of the men, a prosperous looking sort with a plump belly, took Monsieur Deschamps aside and asked him something.",0,0,0
ch12,Avril 1667,"It was such a remarkable mix of happiness, nervousness and excitement, that I felt I must immediately ce soir There has been a scandal.",0,0,0
ch9,Janvier 1667,"I am in my own bed once more, lying here between clean sheets.",0,0,0
ch6,Octobre 1666,"He had a little smile on his lips as he agreed that, perhaps, it would.",0,0,0
ch2,Juin 1666,"If they were on the deck, they would probably consider it inappropriate that I speak with Séraphin.",0,0,0
ch2,Juin 1666,"We will sail before dawn, to catch the out-going tide.",0,0,0
ch8,Decembre 1666,"Tante Barbe says they sometimes rake the snow off the roofs, there is so much.",0,0,0
ch2,Juin 1666,I miss home.,0,0,0
ch6,Octobre 1666,“Girls far younger than you marry.,0,0,0
ch9,Janvier 1667,"“I will run for Séraphin,” Kateri said.",0,0,0
ch5,Septembre 1666,Séraphin was already at work loading supplies the captain had ordered.,0,0,0
ch13,Mai 1667,"They had been in Québec since the late fall, it seemed, but were here at last.",0,0,0
ch8,Decembre 1666,"Rather, Kateri was spinning and I was creating knots in the wool.",0,0,0
ch1,Mai 1666,He made very strange choking noises on the other side of the little screen when I told him what I had said.,0,0,0
ch13,Mai 1667,"Soldiers ran from the palisade cheering, 
“Vive le Roi!",0,0,0
ch5,Septembre 1666,"It was not quiet enough to escape my ears, though.",0,0,0
ch6,Octobre 1666,"Kateri grew very excited, and said something to her father in a tongue that I had never heard.",0,0,0
ch12,Avril 1667,"No amount of calling helped, and so we have returned home.",0,0,0
ch9,Janvier 1667,"Minette, with her enormous belly, is at my side.",0,0,0
ch5,Septembre 1666,"Again the men watched as we passed, all very polite and jolly, all clearly in search of a wife.",0,0,0
ch5,Septembre 1666,"I added that that should not be a problem, since I was not exactly the sort of girl men looked at twice.",0,0,0
ch6,Octobre 1666,The fresh air would dry them and the bright sunshine would bleach them.,0,0,0
ch5,Septembre 1666,"“The fur trade drives it all, mademoiselle.",0,0,0
ch4,Août 1666,"You do trade, I have heard.” Monsieur Aubry said nothing.",0,0,0
ch12,Avril 1667,The muddy streets are filled with people.,0,0,0
ch10,Février 1667,"Séraphin will continue to work for Tante Barbe, but will spend half of the day at Monsieur Aubry’s shop.",0,0,0
ch3,Juillet 1666,So did four of the men.,0,0,0
ch3,Juillet 1666,I did not want to write of this.,0,0,0
ch7,Novembre 1666,Here are the words for tonight.,0,0,0
ch6,Octobre 1666,"Monsieur Aubry asked Tante Barbe if Kateri and her dog might stay here, since he would be gone some weeks.",0,0,0
ch8,Decembre 1666,"The Intendant, Monsieur Talon, encourages the raising of sheep.",0,0,0
ch11,Mars 1667,Certainly we have none of the things that the wealthy have.,0,0,0
ch10,Février 1667,Could I bring myself to shoot one of them?,0,0,0
ch9,Janvier 1667,"When he began to grumble about how he needed to be out of doors, how behind he was in his work, I knew he was truly better.",0,0,0
ch9,Janvier 1667,"He smiled again, more happily this time.",0,0,0
ch13,Mai 1667,"“Bonjour
, monsieur,” a tall man called as he walked towards us.",0,0,0
ch5,Septembre 1666,"I would not marry in haste, and I did intend to put it off as long as possible.",0,0,0
ch10,Février 1667,There has been an attack.,0,0,0
ch6,Octobre 1666,"Just then a group of men came into the house, filling the room with their laughter and noisy conversation.",0,0,0
ch8,Decembre 1666,I said I would be pleased.,0,0,0
ch12,Avril 1667,"I can tell by looking at you, Papa,” Kateri cried.",0,0,0
ch2,Juin 1666,It is night.,0,0,0
ch5,Septembre 1666,How would we reach Montréal now?,0,0,0
ch5,Septembre 1666,"She welcomed we 
filles à marier
 with such generosity.",0,0,0
ch5,Septembre 1666,"He put his arm around his daughter, but he spoke almost as though neither of us was there.",0,0,0
ch5,Septembre 1666,Marie never speaks but she listens nicely and she is excellent company.,0,0,0
ch1,Mai 1666,"When he did, his face was grim.",0,0,0
ch8,Decembre 1666,"She made sure Monsieur Aubry would escort me back, then, before either he or I could say a word, she hurried away.",0,0,0
ch2,Juin 1666,"It would not do for a 
fille à marier
 to appear untidy.",0,0,0
ch2,Juin 1666,This morning I dressed myself by candlelight.,0,0,0
ch13,Mai 1667,"I would tell him I was sorry to ruin his arrangements, but that I had accepted a proposal of marriage from a fine man.",0,0,0
ch4,Août 1666,I am trying to see the countryside through her eyes and the eyes of her father.,0,0,0
ch6,Octobre 1666,"I mumbled that I was honoured, but that I must decline.",0,0,0
ch3,Juillet 1666,"When I opened them, there was nothing but the sea.",0,0,0
ch5,Septembre 1666,"I am writing this in a small inn called 
L’Érable
.",0,0,0
ch10,Février 1667,Monsieur Aubry asked Tante Barbe if he might borrow Séraphin for some hours.,0,0,0
ch5,Septembre 1666,"Kateri was there with her father, who was working quite industriously.",0,0,0
ch3,Juillet 1666,It would make her feel better.,0,0,0
ch12,Avril 1667,I felt my throat tighten horribly.,0,0,0
ch6,Octobre 1666,"If I avert my eyes, how can I see and then describe it here?",0,0,0
ch2,Juin 1666,"Some small skeins of brightly coloured linen thread, and my 
lucet
 for making cord.",0,0,0
ch4,Août 1666,"Papa, Catherine and I would have walked through the garden and talked of happy things.",0,0,0
ch6,Octobre 1666,"I should sleep well, she said, since this bed had a new mattress stuffed with cattail fluff.",0,0,0
ch2,Juin 1666,"Out in the common room, we had eggs and bread for breakfast.",0,0,0
ch2,Juin 1666,I have been in a boat before.,0,0,0
ch6,Octobre 1666,"But when I said as much, Monsieur Deschamps was firm.",0,0,0
ch4,Août 1666,She has become nearly like a sister to me.,0,0,0
ch13,Mai 1667,"He handed me a packet, a letter from France.",0,0,0
ch6,Octobre 1666,"In greater privacy, I agreed.",0,0,0
ch2,Juin 1666,"In it I put my quills, this diary in which I write, a small stoppered bottle, and packets of ink powder.",0,0,0
ch9,Janvier 1667,It does seem like home to me now.,0,0,0
ch1,Mai 1666,"I am plain, with green eyes and a pointed chin.",0,0,0
ch11,Mars 1667,"“He was a pompous fool, but he did not deserve that end.” No one does.",0,0,0
ch2,Juin 1666,"Captain Renville, for all his loudness and his red face, is a kind man.",0,0,0
