book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
SofS,c03,chc03_e4,"June 8, 1847","Mrs. Kelleher wailed that the storm was brought on by the restless dead, lashing out in anger because they were not laid to rest in consecrated ground.",0.20191735,0,0.49397683,0,0.552561,1,0,1,0,1
SofS,c07,chc07_e13,"October 23, 1847",The air turns cooler every day.,0.2971302,0,0.49298608,0,0.5182825,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",Ma says we are stacked and stored like peat.,0.49607614,0,0.49285263,0,0.47896245,0,,,,
SofS,c02,chc02_e4,"May 7, 1847","He tries to keep our spirits up, but Ma smothers his efforts and calls him a dreamer.",0.26863346,0,0.4922695,0,0.5941262,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",Some moaned in agony or for release.,0.0241384,0,0.4918173,0,0.7767609,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",Fanny made up a song about packing that she and Lucy and I sang while we packed Lucy’s things.,0.7836752,1,0.49136162,0,0.41353202,0,,,,
SofS,c04,chc04_e5,"July 12, 1847","In the end, it was a lad no older than myself who told me the route.",0.37730384,0,0.4906545,0,0.52280295,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","When he finally opened his eyes again, he put one arm around me and the other around Michael and held us close.",0.74617237,1,0.48925912,0,0.4164241,0,,,,
SofS,c05,chc05_e19,"August 25, 1847",I’m leaving for there tomorrow.” We reached our destination at the water’s edge.,0.81505644,1,0.48836702,0,0.35466293,0,,,,
SofS,c06,chc06_e15,"September 27, 1847",She also reads novels and books about explorations to distant parts of the world.,0.79464716,1,0.48831925,0,0.37216341,0,,,,
SofS,c08,chc08_e3,"November 10, 1847","We came back with apples in our cheeks and all feeling merry, and Mrs. Lyons had hot tea and bread and butter for us all.",0.9043324,1,0.4883012,0,0.28812304,0,1,0,0,0
SofS,c05,chc05_e21,"August 31, 1847",At present they are occupying a small shed that he and Mrs. Hall lived in when they first arrived in this country.,0.876803,1,0.48825866,0,0.3254093,0,,,,
SofS,c07,chc07_e12,"October 21, 1847","While he was in Sherbrooke, Mr. Hall accepted employment from a logging company.",0.8544613,1,0.48606956,0,0.35606712,0,,,,
SofS,c05,chc05_e11,"August 13, 1847",But that is not the way of the world.,0.24715236,0,0.4840272,0,0.57804143,1,,,,
SofS,c01,chc01_e1,"April 30, 1847",I want to write about what is happening to us and what will happen next.,0.6608847,1,0.48366085,0,0.42628282,0,,,,
SofS,c06,chc06_e7,"September 13, 1847","Mrs. Hall says that with plenty of hard work, anyone can succeed in this country.",0.8452515,1,0.48297772,0,0.36596587,0,,,,
SofS,c04,chc04_e2,"July 4, 1847",I feel glad for the little ones who are truly on their own.,0.79849446,1,0.48276,0,0.37007335,0,,,,
SofS,c08,chc08_e6,"November 19, 1847","I stifled a scream, for everyone knows that when a picture falls off the wall, it foretells a death.",0.26793927,0,0.48233387,0,0.5995979,1,,,,
SofS,c04,chc04_e1,"July 3, 1847",We were all he had now.,0.82850534,1,0.48232284,0,0.38338742,0,,,,
SofS,c02,chc02_e4,"May 7, 1847",We are to board our ship tomorrow.,0.86610126,1,0.4812992,0,0.34175062,0,,,,
SofS,c04,chc04_e4,"July 10, 1847","Sister Marie-France says that she will write to Uncle Liam, but she warns that she will not be able to keep me forever.",0.4105117,0,0.48129672,0,0.5428866,1,,,,
SofS,c06,chc06_e6,"September 10, 1847",Mrs. Hall calculates that they ate more than 150 pounds of beef in the ten days they were here and five loaves of bread every day in addition to buckets of soup and great quantities of butter and tea and sugar.,0.3295297,0,0.48071188,0,0.5339936,1,,,,
SofS,c07,chc07_e11,"October 19, 1847","Neither the sister’s letter nor mine had produced any reply, and the newspaper that had printed my notice had received no reply regarding me.",0.09353828,0,0.48028556,0,0.67929316,1,,,,
SofS,c05,chc05_e11,"August 13, 1847",Da had always supposed that everything would be different across the ocean.,0.5655087,1,0.48027417,0,0.46356565,0,,,,
SofS,c05,chc05_e8,"August 10, 1847","The sister in charge of the laundry said that we all learn best from our mistakes, but I can tell she does not relish having to report the loss of an otherwise perfectly good piece of linen.",0.19124138,0,0.48005134,0,0.62466073,1,,,,
SofS,c05,chc05_e14,"August 19, 1847",All the while I ache for news of Michael.,0.08565611,0,0.4792559,0,0.70517427,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","I hate when he calls me that, as if I’m a mere child.",0.052701775,0,0.4774877,0,0.7708711,1,,,,
SofS,c07,chc07_e10,"October 17, 1847",It will keep me warm all winter and I will remember the woods at their prettiest.,0.753918,1,0.4773735,0,0.36768168,0,,,,
SofS,c06,chc06_e10,"September 21, 1847","Mrs. Lyons says that in some parts of the country, apple-peeling is an occasion for get-togethers and merriment.",0.610063,1,0.4743229,0,0.432227,0,,,,
SofS,c08,chc08_e1,"November 4, 1847",Her return will brighten the days.,0.7750772,1,0.47372502,0,0.34943214,0,,,,
SofS,c09,chc09_e11,"December 13, 1847",I am almost at the end of the book I brought from home.,0.6063323,1,0.47285944,0,0.49039382,0,,,,
SofS,c09,chc09_e11,"December 13, 1847",We had a jolly time making tracks in the snow and sliding on the ice of a pond.,0.5457132,1,0.47219008,0,0.44536233,0,,,,
SofS,c07,chc07_e13,"October 23, 1847",I think too of Uncle and wonder what has become of him.,0.13142502,0,0.47088823,0,0.6689045,1,,,,
SofS,c09,chc09_e4,"December 4, 1847",She had received word a month ago that a favourite niece in Montreal was expecting and would welcome her help with the new baby.,0.883797,1,0.46917412,0,0.36548164,0,,,,
SofS,c08,chc08_e4,"November 14, 1847",I was so angry at the slanders that my voice trembled when I told her that I would never steal from the Halls and that we were merely playing.,0.1107078,0,0.46867847,0,0.65437925,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","Despite the discomfort, I fell asleep on my feet and did not wake until someone jostled me.",0.10003099,0,0.4685729,0,0.6950761,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","“The ship is leaving.” Then his eyes went to the sad figure on the ground before me, and a gasp escaped his lips.",0.25770083,0,0.46784747,0,0.5749573,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",Perhaps they were allowed two berths.,0.45867398,0,0.46724465,0,0.50119954,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",He said the captain would shut the hatches to keep the water from coming in.,0.22857028,0,0.46515754,0,0.6000013,1,,,,
SofS,c03,chc03_e4,"June 8, 1847","On top of that, our Patrick is worse.",0.24657938,0,0.46512926,0,0.6189422,1,0,1,0,0
SofS,c04,chc04_e8,"July 15, 1847","By the time I reached it, he was a small thing at the end of the street and about to vanish again.",0.33999607,0,0.46508685,0,0.5195642,1,,,,
SofS,c08,chc08_e6,"November 19, 1847",“I think maybe the new child will make things easier on her.” “New child?” It took me a minute to understand that a new babe was on its way.,0.76459324,1,0.46501178,0,0.43313497,0,,,,
SofS,c02,chc02_e14,"May 19, 1847",Had a wave broken through the side of the ship?,0.05598402,0,0.46279356,0,0.7350647,1,,,,
SofS,c09,chc09_e2,"December 2, 1847",I waved until she was out of sight and called goodbye until my throat was sore.,0.23252802,0,0.46276635,0,0.6316936,1,,,,
SofS,c07,chc07_e9,"October 15, 1847","I know she misses her baby sister, but I think she is more worried about her parents who are here and are so sad, than she is about her sister, who she knows is an angel in heaven.",0.5519923,1,0.4625067,0,0.5081803,1,,,,
SofS,c04,chc04_e5,"July 12, 1847","I stopped before I had gone two paces and held my hand to my nose, so foul was the stench.",0.039411776,0,0.46129113,0,0.74303925,1,,,,
SofS,c05,chc05_e11,"August 13, 1847","I picked up her little child and walked beside the woman, who was thin and haggard and looked as old as my ma, although she told me she was not yet twenty-four.",0.33821595,0,0.46125573,0,0.58927774,1,,,,
SofS,c05,chc05_e7,"August 9, 1847",I smiled as I pictured them and then — I could not help myself — I cried.,0.085917175,0,0.46065572,0,0.72683793,1,,,,
SofS,c05,chc05_e2,"August 2, 1847",But there are so many things in this kitchen — a hundredfold and more than were ever in our own home.,0.66814333,1,0.45991123,0,0.43703005,0,,,,
SofS,c05,chc05_e5,"August 7, 1847",Uncle Liam has moved!,0.73490524,1,0.4594549,0,0.4568156,0,,,,
SofS,c05,chc05_e3,"August 3, 1847","I was dispatched up and down the stairs to take up fresh cups, saucers, plates and spoons and to return back down the stairs with dirty ones, which Mrs. Coteau had me stack neatly on the sideboard.",0.15472,0,0.4586922,0,0.62175655,1,,,,
SofS,c03,chc03_e2,"June 3, 1847",Too many are ill for such a ghoulish joke.,0.10322402,0,0.45746195,0,0.69987094,1,,,,
SofS,c03,chc03_e1,"June 1, 1847","I do the best I can: Uncle Liam says a moose is taller than a man, with antlers that are broader than the full span of a grown man’s arms.",0.5680739,1,0.4571456,0,0.48670998,0,,,,
SofS,c02,chc02_e1,"May 1, 1847","She says she would rather go to England, where she is sure a fine carpenter like Da will find work.",0.6420332,1,0.45695707,0,0.44182557,0,,,,
SofS,c02,chc02_e5,"May 8, 1847",Da says we are as snug as a family of wee swallows in their nest.,0.71274334,1,0.45632306,0,0.4289358,0,,,,
SofS,c03,chc03_e21,"June 28, 1847",He told Da that he does this only out of pity for so many losses in Connor’s family and only on the condition that Connor give no more trouble.,0.2480453,0,0.45475993,0,0.6138813,1,,,,
SofS,c05,chc05_e14,"August 19, 1847","And sometimes, late in the night, I awaken with an ache in my heart for Ma and Da.",0.18050921,0,0.45381185,0,0.639016,1,,,,
SofS,c09,chc09_e6,"December 7, 1847",He shouted at me until I left the room and was not content until I had shut the door.,0.10166193,0,0.45341724,0,0.72601306,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",She picked herself up as if she had tripped over a rock and started off again without so much as asking if I was hurt.,0.11497433,0,0.4515185,0,0.6964669,1,,,,
SofS,c07,chc07_e11,"October 19, 1847",But how I wished that the news had been different!,0.17640126,0,0.45128086,0,0.6493444,1,,,,
SofS,c05,chc05_e4,"August 5, 1847","I am not ashamed at being sent away, for I know I did nothing wrong.",0.044158608,0,0.4489456,0,0.760938,1,,,,
SofS,c03,chc03_e5,"June 9, 1847","He died so quietly, poor wee thing.",0.045908343,0,0.44889256,0,0.7558395,1,,,,
SofS,c01,chc01_e1,"April 30, 1847","I barely remember him, I was so small when he left.",0.15603656,0,0.4486085,0,0.6998656,1,,,,
SofS,c02,chc02_e14,"May 19, 1847",What if the ship did not hold?,0.059697088,0,0.4480803,0,0.7605449,1,,,,
SofS,c05,chc05_e6,"August 8, 1847","You get to know a girl one day, and the next she is off to a new home or a new position.",0.66977364,1,0.44471315,0,0.46310878,0,0,1,0,1
SofS,c05,chc05_e5,"August 7, 1847",She says that she will write to Uncle Liam to tell him where I am as soon as she hears from the postmaster in Bytown.,0.61980915,1,0.44381836,0,0.47431853,0,,,,
SofS,c09,chc09_e11,"December 13, 1847",Why couldn’t everyone live happily ever after?,0.19449092,0,0.44315645,0,0.65973234,1,,,,
SofS,c02,chc02_e14,"May 19, 1847","St. Joseph himself is worn almost smooth from Da’s rubbing him with his thumb, but it has hung around Da’s neck for as long as I can remember.)",0.15961398,0,0.44105414,0,0.66722715,1,,,,
SofS,c05,chc05_e19,"August 25, 1847","I pulled the cart back and tried to guide the wheel around, but succeeded only in coming up against another crooked stone.",0.12513046,0,0.44103634,0,0.6731447,1,,,,
SofS,c02,chc02_e11,"May 14, 1847",I wonder if Uncle Liam does the same every day — only with sausage instead of oatmeal.,0.21577711,0,0.44044796,0,0.64252317,1,,,,
SofS,c06,chc06_e7,"September 13, 1847",I think also of Connor and wonder if he has seen Daniel or has discovered what became of Kerry.,0.5380453,1,0.43955168,0,0.5176659,1,,,,
SofS,c02,chc02_e8,"May 11, 1847",Michael says it serves me right for being prideful about not getting ill in the first place.,0.43830293,0,0.4386586,0,0.5793301,1,,,,
SofS,c02,chc02_e5,"May 8, 1847",The berths are three high and are so close together that you can’t even sit up once you’ve slithered in.,0.3544001,0,0.43743175,0,0.5369905,1,,,,
SofS,c08,chc08_e5,"November 16, 1847",Her great-grandparents were French and settled in what was then New France.,0.9069365,1,0.43703732,0,0.34429795,0,0,0,1,1
SofS,c02,chc02_e14,"May 19, 1847",We were not allowed to have even one candle for fear of fire.,0.4323279,0,0.43638214,0,0.55455893,1,,,,
SofS,c02,chc02_e6,"May 9, 1847",What if I fell overboard?,0.028987905,0,0.43560106,0,0.8207831,1,0,1,0,1
SofS,c02,chc02_e2,"May 3, 1847",And such tales we have heard!,0.5080496,1,0.43512306,0,0.4785786,0,,,,
SofS,c08,chc08_e5,"November 16, 1847",He takes her to his wee den of a home where she is hard put to keep it clean and tidy and must learn to cook his meals without burning them and darn his socks without pricking herself and bleeding on them.,0.048418377,0,0.43492165,0,0.7540159,1,,,,
SofS,c04,chc04_e9,"July 16, 1847","We would have found a way, and we would still be together.",0.876599,1,0.4349155,0,0.34703276,0,,,,
SofS,c05,chc05_e6,"August 8, 1847","She is better now that she is back with the sisters, but not strong enough to work yet.",0.76592475,1,0.4346911,0,0.4186981,0,1,0,0,1
SofS,c03,chc03_e15,"June 21, 1847","After all, if it is something your heart yearns for, what is there to be careful of?",0.11178385,0,0.43431202,0,0.69457656,1,,,,
SofS,c06,chc06_e5,"September 6, 1847","She says I will need both for the coming winter, and that the one the sisters gave me will not be warm enough.",0.35767695,0,0.43306226,0,0.5802356,1,,,,
SofS,c06,chc06_e15,"September 27, 1847",She hastened to add that she is not one of those people and that she does not blame the immigrants themselves for their plight.,0.30185068,0,0.43261433,0,0.5890118,1,,,,
SofS,c04,chc04_e1,"July 3, 1847","I don’t know for certain what was in his mind, but his stillness made he think that he was remembering Ma the way she was when times were good, or perhaps when they had first courted.",0.37830207,0,0.43193483,0,0.5431769,1,,,,
SofS,c02,chc02_e14,"May 19, 1847","That set another woman to wailing, and her terror made some of the wee ’uns cry.",0.14935066,0,0.4319253,0,0.6579374,1,,,,
SofS,c04,chc04_e11,"July 18, 1847","Sister Marie-France was at her gentle best, saying that she understood how he must feel, but that the family who had adopted him had taken him in good faith and now must be consulted.",0.5763535,1,0.43170837,0,0.4848575,0,,,,
SofS,c02,chc02_e14,"May 19, 1847","I lay in my place, curled like a frightened lamb and clutching the edge of the plank so as not to be tossed below.",0.022622276,0,0.4306688,0,0.7934443,1,,,,
SofS,c04,chc04_e8,"July 15, 1847",I was about to deliver him a lecture that would have made Ma proud when the meaning of his words struck me like a slap.,0.20118119,0,0.4304462,0,0.65960336,1,,,,
SofS,c02,chc02_e7,"May 10, 1847",There is so much groaning and vomiting below.,0.046647996,0,0.42902705,0,0.7545845,1,,,,
SofS,c02,chc02_e13,"May 16, 1847","“I have heard that a person’s opinions may break his nose or even cut his throat,” I said.",0.15157813,0,0.42783338,0,0.677718,1,,,,
SofS,c02,chc02_e1,"May 1, 1847",Ma frets that Da has received no letter from Liam in nearly a year.,0.26770723,0,0.42782867,0,0.64847803,1,,,,
SofS,c04,chc04_e8,"July 15, 1847","’Twas bad enough he was a thief, but he was also Irish!",0.12371276,0,0.42721632,0,0.70531005,1,,,,
SofS,c07,chc07_e2,"October 3, 1847","When I asked if her mother will be angry that she slipped away, Fanny said that she was sure to be.",0.21957831,0,0.42705122,0,0.6694824,1,,,,
